stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
1800SB47181,mangwtwp,"Brooklands, Maple Road/Brooklands Road (W-bound)",53.40597,-2.31391,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47181
1800SB47481,mangwtwt,"Northern Moor, Northern Moor Metrolink Stop (Stop A)",53.41492,-2.28733,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47481
1800SB47491,manjadad,"Northern Moor, o/s House 180 Sale Road/Cleeve Road",53.41334,-2.28326,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47491
1800SB47511,manjadag,"Northern Moor, nr Sale Road/Orton Road",53.41241,-2.28100,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47511
1800SB47521,manjadaj,"Northern Moor, o/s House 199 Sale Road/Brenchley Drive",53.41350,-2.28424,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47521
1800SB47531,manjadam,"Northern Moor, Northern Moor Metrolink Stop (Stop B)",53.41433,-2.28652,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SB47531
1800SBH0051,,"Baguley, Royal Oak Road/Spark Road (S-bound, Hail and ride)",53.39884,-2.28759,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0051
1800SBH0121,,"Mersey Bank Estate, Maitland Avenue (S-bound, Hail and ride)",53.42533,-2.26462,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0121
1800SBH0131,,"Mersey Bank Estate, Merseybank Avenue (SE-bound, Hail and ride)",53.42264,-2.26257,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0131
1800SBH0141,,"Mersey Bank Estate, Merseybank Avenue (S-bound, Hail and ride)",53.42471,-2.26489,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0141
1800SBH0181,,"Chorlton Green, Ivygreen Road (W-bound, Hail and ride)",53.43849,-2.28687,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0181
1800SBH0191,,"Chorlton, Kingshill Road (S-bound, Hail and ride)",53.44095,-2.28600,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0191
1800SBH0211,,"Ladybarn, Kingswood Road/Lindleywood Road (NW-bound, Hail and ride)",53.43806,-2.20760,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0211
1800SBH0221,,"Ladybarn, Ladybarn Lane/Kingswood Road (N-bound, Hail and ride)",53.43804,-2.21361,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0221
1800SBH0231,,"Ladybarn, Ladybarn Lane/Green Street (N-bound, Hail and ride)",53.43567,-2.21385,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0231
1800SBH0241,,"Withington, Whitchurch Rd/Doncaster Ave (N-bound, Hail and ride)",53.43491,-2.24032,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0241
1800SBH0251,,"Chorlton upon Medlock, Cavendish Street (W-bound, Hail and ride)",53.46902,-2.24082,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0251
1800SBH0261,,"Withington, Meltham Ave/Whitchurch Road (NE-bound, Hail and ride)",53.43404,-2.23812,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0261
1800SBH0271,,"Chorltonville, Darley Avenue (SE-bound, Hail and ride)",53.42944,-2.27161,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0271
1800SBH0481,,"Baguley, Nearcoft Road/Wellfield Road (W-bound, Hail and ride)",53.39962,-2.27778,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0481
1800SBH0511,,"Baguley, Wellfield Road (W-bound, Hail and ride)",53.39986,-2.28119,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0511
1800SBH0541,,"Chorlton Green, Brookburn Road (S-bound, Hail and ride)",53.43766,-2.28333,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0541
1800SBH0681,,"Withington, Meltham Avenue (NE-bound, Hail and ride)",53.43266,-2.23957,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0681
1800SBH0691,,"Withington, Golborne Avenue (W-bound, Hail and ride)",53.43306,-2.24108,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0691
1800SBH0721,,"Withington, Minehead Avenue/Lynmouth Avenue (W-bound, Hail and ride)",53.43256,-2.24160,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0721
1800SBH0761,,"Mersey Bank Estate, Caldervale Avenue (SW-bound, Hail and ride)",53.42315,-2.26569,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0761
1800SBH0851,,"Mersey Bank Estate, Caldervale Avenue (SE-bound, Hail and ride)",53.42065,-2.26358,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0851
1800SBH0931,,"Brooklands, Cranleigh Drive (NWbnd) (W-bound, Hail and ride)",53.40851,-2.30895,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0931
1800SBH0941,,"Wythenshawe, Woodhouse Lane/Poundswick Lane (N-bound, Hail and ride)",53.38253,-2.25890,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0941
1800SBH0951,,"Wythenshawe, Woodhouse Lane (N-bound, Hail and ride)",53.38540,-2.26150,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0951
1800SBH0961,,"Benchill, Woodhouse Lane (N-bound, Hail and ride)",53.38859,-2.26051,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0961
1800SBH0971,,"Gatley, Hollyhedge Road/Styal Road (W-bound, Hail and ride)",53.38771,-2.24353,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH0971
1800SBH1221,,"Baguley, Royal Oak Road (W-bound, Hail and ride)",53.39895,-2.28112,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1221
1800SBH1321,,"Withington, Abberton Road (N-bound, Hail and ride)",53.43076,-2.24016,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1321
1800SBH1341,,"East Didsbury, Tanfield Road (S-bound, Hail and ride)",53.40362,-2.23066,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1341
1800SBH1351,,"East Didsbury, Riverton Road (N-bound, Hail and ride)",53.40236,-2.23271,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1351
1800SBH1361,,"East Didsbury, Broad Oak Lane (SE-bound, Hail and ride)",53.40441,-2.23152,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1361
1800SBH1381,,"East Didsbury, Fairmile Drive (SW-bound, Hail and ride)",53.40411,-2.22312,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1381
1800SBH1571,,"Chorlton, Maitland Avenue (NE-bound, Hail and ride)",53.42672,-2.26306,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SBH1571
1800SG00231,manjadaw,"Heaton Chapel, opp Wellington Road North/McVities",53.43356,-2.18258,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00231
1800SG00241,manjadga,"Heaton Mersey, before Didsbury Road/The Griffin",53.41135,-2.20819,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00241
1800SG00271,manjadgd,"Bredbury, nr Berrycroft Lane/Kings Road",53.41596,-2.10273,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00271
1800SG00441,manjadgp,"Heaton Mersey, before Didsbury Road/Burnage Lane",53.41156,-2.21457,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00441
1800SG00461,manjadgt,"Bredbury, nr Kingsway/Highfield Park Road",53.41976,-2.11255,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00461
1800SG00471,manjadgw,"Lancashire Hill, after Wharf Street/Sheffield Street",53.41766,-2.16098,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00471
1800SG00481,manjadja,"Harrytown, adj Harrytown/Werneth School",53.41375,-2.10542,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00481
1800SG00491,manjadjd,"Lancashire Hill, before Wharf Street/Old Road",53.41757,-2.16117,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00491
1800SG00501,manjadjg,"Lower Bredbury, opp Osborne Street/Davies Road",53.41662,-2.12695,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00501
1800SG00521,manjadjm,"Stockport, o/s Mersey Square/Merseyway Precinct",53.41006,-2.16286,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00521
1800SG00571,manjadjw,"Davenport, Oakfield Rd/Davenport Station (Stop B)",53.39054,-2.15340,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG00571
1800SG01851,manjadpj,"Stockport, nr Wellington Rd South/Brentnall St",53.40218,-2.15662,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG01851
1800SG02021,manjadtp,"Heaton Norris, before Heaton Road/Vaughan Road",53.41842,-2.17285,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG02021
1800SG02091,manjadwa,"Woodbank Estate, before Hall Street/Henry Street",53.40603,-2.14141,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG02091
1800SG04621,manjadwd,"Stockport, nr Carrington Road/St Mary's Way",53.41594,-2.14657,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG04621
1800SG04691,manjadwm,"Heaton Moor, opp Mauldeth Road/Golf Club",53.42377,-2.19934,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG04691
1800SG05011,manjadwt,"Heald Green, opp Wilmslow Road/Long Lane Church",53.36760,-2.21605,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05011
1800SG05021,manjagad,"Heald Green, nr Wilmslow Road/Danefield Court",53.36892,-2.21642,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05021
1800SG05031,manjagag,"Heald Green, nr Wilmslow Road/Long Lane Post Office",53.36943,-2.21666,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05031
1800SG05041,manjagaj,"Heald Green, after Wilmslow Road/The Griffin",53.37174,-2.21642,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05041
1800SG05051,manjagam,"Heald Green, nr Wilmslow Road/The Griffin",53.37352,-2.21685,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05051
1800SG05061,manjagap,"Cheadle, opp Wilmslow Road/Cheadle Royal Hospital",53.37535,-2.21708,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05061
1800SG05071,manjagat,"Cheadle, at Wilmslow Road/Cheadle Royal Hospital",53.37612,-2.21702,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05071
1800SG05081,manjagaw,"Cheadle, adj Kingsway/South View Gardens",53.38268,-2.22154,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05081
1800SG05131,manjagdp,"Cheadle, opp Wilmslow Road/Cheadle Post Office",53.39316,-2.21707,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05131
1800SG05141,manjagdt,"Cheadle, nr Wilmslow Road/Cheadle Post Office",53.39276,-2.21709,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05141
1800SG05151,manjagdw,"Cheadle, after Wilmslow Road/Broadway",53.39026,-2.21594,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05151
1800SG05161,manjagja,"Cheadle, nr Wilmslow Road/Broadway",53.38858,-2.21486,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05161
1800SG05171,manjagjd,"Cheadle, after Wilmslow Road/Schools Hill",53.38653,-2.21383,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05171
1800SG05181,manjagjg,"Cheadle, before Wilmslow Road/Schools Hill",53.38648,-2.21338,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05181
1800SG05191,manjagjm,"Cheadle, nr Schools Hill/Wilmslow Road",53.38572,-2.21294,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05191
1800SG05201,manjagjp,"Cheadle, after Schools Hill/Daylesford Road",53.38514,-2.21376,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05201
1800SG05211,manjagjt,"Cheadle, opp Schools Hill/Daylesford Road",53.38467,-2.21399,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05211
1800SG05221,manjagjw,"Cheadle, opp Schools Hill/Bruntwood Park",53.38252,-2.21785,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05221
1800SG05231,manjagma,"Cheadle, at Schools Hill/Bruntwood Park",53.38228,-2.21821,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05231
1800SG05241,manjagmd,"Cheadle, nr Cheadle Road/Valley Road",53.38553,-2.20880,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05241
1800SG05251,manjagmg,"Cheadle, at Cheadle Road/Golf Course",53.38465,-2.20650,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05251
1800SG05261,manjagmj,"Cheadle, opp Cheadle Rd/Cheadle & Marple College",53.38180,-2.20127,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05261
1800SG05271,manjagmp,"Cheadle, at Cheadle Rd/Cheadle & Marple College",53.38186,-2.20154,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05271
1800SG05281,manjagmt,"Cheadle Hulme, opp Cheadle Road/The Kenilworth",53.37919,-2.19798,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05281
1800SG05291,manjagmw,"Cheadle Hulme, nr Cheadle Road/The Kenilworth",53.37860,-2.19736,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05291
1800SG05301,manjagpa,"Cheadle Hulme, after Cheadle Road/Albert Road",53.37702,-2.19501,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05301
1800SG05311,manjagpd,"Cheadle Hulme, Albert Road/Station Road (Stop C)",53.37763,-2.19175,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05311
1800SG05321,manjagpg,"Cheadle Hulme, Ladybridge Road/Station Road (Stop B)",53.37863,-2.18941,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05321
1800SG05331,manjagpj,"Cheadle Hulme, nr Ladybridge Road/Croft Road",53.38016,-2.18660,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05331
1800SG05341,manjagpm,"Adswood, opp Ladybridge Road/Twining Brook Road",53.38318,-2.18099,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05341
1800SG05351,manjagpt,"Adswood, nr Ladybridge Road/Councillor Lane",53.38628,-2.18019,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05351
1800SG05361,manjagpw,"Cheadle Hulme, Station Road/Cheadle Hulme Station (Stop E)",53.37669,-2.18947,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05361
1800SG05371,manjagta,"Cheadle Hulme, Station Road/Monmouth Road (Stop G)",53.37463,-2.18698,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05371
1800SG05381,manjagtd,"Cheadle Hulme, nr Station Road/Beech Road",53.37269,-2.18361,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05381
1800SG05391,manjagtg,"Cheadle Hulme, nr Ravenoak Road/Swann Lane",53.36939,-2.18352,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05391
1800SG05401,manjagtj,"Cheadle Hulme, o/s Ravenoak Road/Church Inn",53.36770,-2.18437,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05401
1800SG05431,manjagtw,"Gillbent, nr Gillbent Road/Pointing Dog",53.35942,-2.19554,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05431
1800SG05441,manjagwa,"Gillbent, nr Gillbent Road/Pingate Lane",53.36125,-2.19289,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05441
1800SG05451,manjagwd,"Gillbent, opp Gillbent Road/Pingate Lane",53.36205,-2.19277,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05451
1800SG05461,manjagwg,"Smithy Green, nr Gillbent Road/Newlands Avenue",53.36382,-2.19190,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05461
1800SG05471,manjagwj,"Smithy Green, opp Gillbent Road/Newlands Avenue",53.36350,-2.19192,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05471
1800SG05481,manjagwm,"Smithy Green, nr Gillbent Road/Church Road",53.36565,-2.18981,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05481
1800SG05491,manjagwp,"Stanley Green, o/s Stanley Road/School for the Deaf",53.35907,-2.21375,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05491
1800SG05501,manjagwt,"Stanley Green, nr Earl Road/Duke Avenue",53.35615,-2.20399,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05501
1800SG05511,manjajad,"Cheadle Hulme, Station Road/Monmouth Road (Stop H)",53.37429,-2.18620,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05511
1800SG05521,manjajag,"Cheadle Hulme, nr Ravenoak Road/Manor Road",53.37133,-2.18217,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05521
1800SG05531,manjajaj,"Cheadle Hulme, opp Ravenoak Road/Swann Lane",53.36940,-2.18328,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05531
1800SG05541,manjajam,"Cheadle Hulme, opp Church Road/Church Inn",53.36699,-2.18485,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05541
1800SG05551,manjajap,"Smithy Green, opp Church Road/Woods Lane",53.36633,-2.18850,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05551
1800SG05591,manjajdg,"Gillbent, nr Acre Lane/Copperfield Road",53.35712,-2.18637,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05591
1800SG05601,manjajdj,"Gillbent, at Acre Lane/Copperfield Road",53.35716,-2.18575,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05601
1800SG05611,manjajdm,"Gillbent, before Acre Lane/Yew Tree Park Road",53.35830,-2.18264,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05611
1800SG05621,manjajdp,"Gillbent, opp Acre Lane/Yew Tree Park Road",53.35845,-2.18188,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05621
1800SG05631,manjajdt,"Bramhall, opp Acre Lane/Furness Road",53.35911,-2.17858,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05631
1800SG05641,manjajdw,"Bramhall, before Acre Lane/Furness Road",53.35918,-2.17849,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05641
1800SG05651,manjajga,"Bramhall, after Moss Lane/Acre Lane",53.35745,-2.17541,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05651
1800SG05661,manjajgd,"Bramhall, before Moss Lane/Acre Lane",53.35747,-2.17507,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05661
1800SG05671,manjajgj,"Bramhall, opp Moss Lane/Athol Road",53.35667,-2.17143,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05671
1800SG05681,manjajgm,"Bramhall, nr Moss Lane/Athol Road",53.35653,-2.17102,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05681
1800SG05691,manjajgp,"Bramhall, nr Moss Lane/Ack Lane East",53.35716,-2.16728,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05691
1800SG05701,manjajgt,"Stanley Green, opp Stanley Road/School for the Deaf",53.35896,-2.21468,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05701
1800SG05711,manjajgw,"Stanley Green, adj Stanley Road/Stanley Drive",53.35887,-2.21637,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05711
1800SG05721,manjajma,"Stanley Green, opp Stanley Road/Belfry House Hotel",53.35882,-2.21853,http://www.transportdirect.info/web2/journeyplanning/StopInformationLandingPage.aspx?et=si&id=GTDF&ef=m&st=n&sd=1800SG05721
